Address,Bed/Bath,City,County,Link,Price,Zip Code
"4101  Piermont Road, Unit 3111, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1947818&dayssince=15,"   $415,000",07670
"367  Knickerbocker Road, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1901241&dayssince=15,"   $449,900",07670
"241  Jefferson Avenue, Tenafly","2 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954282&dayssince=15,"   $469,000",07670
"15  Moller Street, Tenafly","3 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1937274&dayssince=15,"   $475,000",07670
"2202  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20000115&dayssince=15,"   $529,000",07670
"3101  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954334&dayssince=15,"   $540,000",07670
"73  Lylewood Drive, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20010323&dayssince=15,"   $549,900",07670
"15  Coleman Terrace, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009555&dayssince=15,"   $599,000",07670
"66  Gordon Avenue, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1940385&dayssince=15,"   $599,000",07670
"62  Franklin Street, Unit A, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1922507&dayssince=15,"   $129,500",07670
"4101  Piermont Road, Unit 3111, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1947818&dayssince=15,"   $415,000",07670
"367  Knickerbocker Road, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1901241&dayssince=15,"   $449,900",07670
"241  Jefferson Avenue, Tenafly","2 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954282&dayssince=15,"   $469,000",07670
"15  Moller Street, Tenafly","3 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1937274&dayssince=15,"   $475,000",07670
"2202  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20000115&dayssince=15,"   $529,000",07670
"3101  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954334&dayssince=15,"   $540,000",07670
"73  Lylewood Drive, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20010323&dayssince=15,"   $549,900",07670
"15  Coleman Terrace, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009555&dayssince=15,"   $599,000",07670
"66  Gordon Avenue, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1940385&dayssince=15,"   $599,000",07670
"62  Franklin Street, Unit A, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1922507&dayssince=15,"   $129,500",07670
"4101  Piermont Road, Unit 3111, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1947818&dayssince=15,"   $415,000",07670
"367  Knickerbocker Road, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1901241&dayssince=15,"   $449,900",07670
"241  Jefferson Avenue, Tenafly","2 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954282&dayssince=15,"   $469,000",07670
"15  Moller Street, Tenafly","3 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1937274&dayssince=15,"   $475,000",07670
"2202  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20000115&dayssince=15,"   $529,000",07670
"3101  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954334&dayssince=15,"   $540,000",07670
"73  Lylewood Drive, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20010323&dayssince=15,"   $549,900",07670
"15  Coleman Terrace, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009555&dayssince=15,"   $599,000",07670
"66  Gordon Avenue, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1940385&dayssince=15,"   $599,000",07670
"62  Franklin Street, Unit A, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1922507&dayssince=15,"   $129,500",07670
"4101  Piermont Road, Unit 3111, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1947818&dayssince=15,"   $415,000",07670
"367  Knickerbocker Road, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1901241&dayssince=15,"   $449,900",07670
"241  Jefferson Avenue, Tenafly","2 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954282&dayssince=15,"   $469,000",07670
"15  Moller Street, Tenafly","3 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1937274&dayssince=15,"   $475,000",07670
"2202  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20000115&dayssince=15,"   $529,000",07670
"3101  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954334&dayssince=15,"   $540,000",07670
"73  Lylewood Drive, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20010323&dayssince=15,"   $549,900",07670
"15  Coleman Terrace, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009555&dayssince=15,"   $599,000",07670
"66  Gordon Avenue, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1940385&dayssince=15,"   $599,000",07670
"62  Franklin Street, Unit A, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1922507&dayssince=15,"   $129,500",07670
"4101  Piermont Road, Unit 3111, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1947818&dayssince=15,"   $415,000",07670
"367  Knickerbocker Road, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1901241&dayssince=15,"   $449,900",07670
"241  Jefferson Avenue, Tenafly","2 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954282&dayssince=15,"   $469,000",07670
"15  Moller Street, Tenafly","3 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1937274&dayssince=15,"   $475,000",07670
"2202  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20000115&dayssince=15,"   $529,000",07670
"3101  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954334&dayssince=15,"   $540,000",07670
"73  Lylewood Drive, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20010323&dayssince=15,"   $549,900",07670
"15  Coleman Terrace, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009555&dayssince=15,"   $599,000",07670
"66  Gordon Avenue, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1940385&dayssince=15,"   $599,000",07670
"62  Franklin Street, Unit A, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1922507&dayssince=15,"   $129,500",07670
"4101  Piermont Road, Unit 3111, Tenafly","1 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1947818&dayssince=15,"   $415,000",07670
"367  Knickerbocker Road, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1901241&dayssince=15,"   $449,900",07670
"241  Jefferson Avenue, Tenafly","2 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954282&dayssince=15,"   $469,000",07670
"15  Moller Street, Tenafly","3 Bedroom, 1 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1937274&dayssince=15,"   $475,000",07670
"2202  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20000115&dayssince=15,"   $529,000",07670
"3101  The Plaza , Tenafly","2 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1954334&dayssince=15,"   $540,000",07670
"73  Lylewood Drive, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20010323&dayssince=15,"   $549,900",07670
"15  Coleman Terrace, Tenafly","3 Bedroom, 2 full bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009555&dayssince=15,"   $599,000",07670
"66  Gordon Avenue, Tenafly","3 Bedroom, 1 full bath(s), 1 half bath(s)",Tenafly,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1940385&dayssince=15,"   $599,000",07670
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
"102  Pascack Road, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1935639&dayssince=15,"   $420,000",07675
"164  Doretta Street, River Vale","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007508&dayssince=15,"   $425,000",07675
"109  Holiday Lane, Unit 109, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1952411&dayssince=15,"   $438,950",07675
"2  High Street, Westwood","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009893&dayssince=15,"   $445,000",07675
"51  Pine Lake Terrace, River Vale","2 Bedroom, 2 full bath(s), 1 half bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20007680&dayssince=15,"   $450,000",07675
"11  8th Avenue, Westwood","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002097&dayssince=15,"   $450,000",07675
"708  Tiffany Avenue, River Vale","3 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20009853&dayssince=15,"   $398,777",07675
"31  Central Avenue, Old Tappan","2 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20003944&dayssince=15,"   $399,777",07675
"686  Lafayette Avenue, Westwood","4 Bedroom, 2 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=20002736&dayssince=15,"   $410,000",07675
"573  Hamilton Place, River Vale","3 Bedroom, 1 full bath(s)",Westwood,Bergen,http://www.njmls.com/m/detail.cfm?mlsnum=1953895&dayssince=15,"   $415,000",07675
